;comp_id;comp_name;url;is_tech;frac_male;names
508;22207;inSoma Bio;https://www.ycombinator.com/companies/22207;;1,0;Ashutosh, Stefan
509;22206;Vena Vitals;https://www.ycombinator.com/companies/22206;True;0,5;Michelle, Josh, Ray
510;22205;MilkRun;https://www.ycombinator.com/companies/22205;True;;
511;22196;MedPiper Technologies, Inc;https://www.ycombinator.com/companies/22196;True;1,0;Nitthin, Pranay
512;22195;Lume Health;https://www.ycombinator.com/companies/22195;True;1,0;Christopher, Shantanu
513;22184;Here;https://www.ycombinator.com/companies/22184;True;1,0;Jesse, Seth
514;22174;Lendtable;https://www.ycombinator.com/companies/22174;False;0,0;Sheridan, Mitchell
515;22152;Afriex;https://www.ycombinator.com/companies/22152;False;;
516;22151;Backlot;https://www.ycombinator.com/companies/22151;False;1,0;Daniel
517;22148;Spenmo;https://www.ycombinator.com/companies/22148;;1,0;Mohandass, Isaq
518;22141;SafeBase;https://www.ycombinator.com/companies/22141;True;1,0;Adar, Stan, Al
519;22131;DraftWise;https://www.ycombinator.com/companies/22131;False;1,0;Emre, Ozan, James
520;22108;Ready;https://www.ycombinator.com/companies/22108;True;1,0;Mike, Jase
521;22106;Letter;https://www.ycombinator.com/companies/22106;True;;
522;22101;Together Video Chat;https://www.ycombinator.com/companies/22101;False;;
523;22092;SockSoho;https://www.ycombinator.com/companies/22092;;0,5;Pritika, Simarpreet
524;22091;Supabase;https://www.ycombinator.com/companies/22091;False;1,0;Paul, Anthony
525;22088;CarbonChain;https://www.ycombinator.com/companies/22088;True;1,0;Adam, Yury, Roheet, Jeremiah
526;22084;Sutra;https://www.ycombinator.com/companies/22084;True;;
527;22083;Henry;https://www.ycombinator.com/companies/22083;True;1,0;Manuel, Martin, Antonio, Luz, Leonardo
528;22080;Orange Health;https://www.ycombinator.com/companies/22080;True;;
529;22079;Maytana;https://www.ycombinator.com/companies/22079;;1,0;Mokhtar
530;22077;Akiflow;https://www.ycombinator.com/companies/22077;True;1,0;Sebastiano, Nunzio, Nicola
531;22076;Sidekick;https://www.ycombinator.com/companies/22076;False;1,0;Andy, Greg, Arthur, Howard
532;22075;PANADATA;https://www.ycombinator.com/companies/22075;True;;
533;22063;Cohere;https://www.ycombinator.com/companies/22063;;1,0;Yunyu, Rahul, Jason
534;22062;Minimum;https://www.ycombinator.com/companies/22062;True;1,0;Freddie, Chris, Freddie
535;22055;Drapr;https://www.ycombinator.com/companies/22055;True;1,0;Richard, Will, David
536;22054;Farel;https://www.ycombinator.com/companies/22054;True;1,0;Askhat
537;22053;Hotplate;https://www.ycombinator.com/companies/22053;True;1,0;Ben, Andy, Rishi
538;22052;OneKey;https://www.ycombinator.com/companies/22052;True;1,0;Christophe, Ulysse
539;22051;Papercups;https://www.ycombinator.com/companies/22051;True;;
540;22050;Jika;https://www.ycombinator.com/companies/22050;;;
541;22049;Virtually;https://www.ycombinator.com/companies/22049;True;1,0;Ish
542;22048;Scrimba;https://www.ycombinator.com/companies/22048;True;;
543;22047;TyltGO;https://www.ycombinator.com/companies/22047;True;1,0;Aaron, Jaden
544;22046;Oco Meals;https://www.ycombinator.com/companies/22046;True;1,0;Kenton, Anson
545;22044;Liyfe;https://www.ycombinator.com/companies/22044;True;0,0;Sherry, Lily
546;22043;Kingdom Supercultures;https://www.ycombinator.com/companies/22043;True;;
547;22037;Tella;https://www.ycombinator.com/companies/22037;;1,0;Grant, Michiel
548;22033;Plum Mail;https://www.ycombinator.com/companies/22033;True;1,0;Peter, Richard
549;22026;Mozper;https://www.ycombinator.com/companies/22026;True;1,0;Yael, Pablo, Gabriel
550;22022;Memberstack;https://www.ycombinator.com/companies/22022;True;;
551;22021;Mailwarm;https://www.ycombinator.com/companies/22021;True;1,0;Amine, Gonzague
552;22008;Aquarium Learning;https://www.ycombinator.com/companies/22008;True;1,0;Peter, Quinn
553;22007;Piepacker;https://www.ycombinator.com/companies/22007;True;1,0;Benjamin, Jules
554;22004;Notabene;https://www.ycombinator.com/companies/22004;True;0,0;Pelle, Andres, Ania, Alice
555;22003;Decentro;https://www.ycombinator.com/companies/22003;True;1,0;Rohit
556;22002;Bikayi;https://www.ycombinator.com/companies/22002;True;0,0;Sonakshi, ASHUTOSH
557;22001;PolyOps;https://www.ycombinator.com/companies/22001;True;1,0;Manav, Scott
558;21999;In Stock;https://www.ycombinator.com/companies/21999;False;;
559;21998;WareIQ;https://www.ycombinator.com/companies/21998;True;;
560;21997;Clew;https://www.ycombinator.com/companies/21997;True;;
561;21996;Plerk;https://www.ycombinator.com/companies/21996;False;1,0;Angel, Jose, Miguel
562;21993;Hyper Online;https://www.ycombinator.com/companies/21993;True;1,0;Aaron
563;21988;Balance;https://www.ycombinator.com/companies/21988;True;1,0;Bar, Yoni
564;21986;Vitable Health;https://www.ycombinator.com/companies/21986;True;;
565;21985;Batch;https://www.ycombinator.com/companies/21985;True;1,0;Daniel, Ustin
566;21984;Oico;https://www.ycombinator.com/companies/21984;True;1,0;Pedro, Pedro
567;21979;Statiq.;https://www.ycombinator.com/companies/21979;True;;
568;21969;NeXtera Robotics;https://www.ycombinator.com/companies/21969;False;;
569;21963;Justo;https://www.ycombinator.com/companies/21963;True;1,0;Nicolás, Rodrigo
570;21962;Hellometer;https://www.ycombinator.com/companies/21962;True;1,0;Alexander
571;21959;Stacker;https://www.ycombinator.com/companies/21959;True;;
572;21958;Tappity;https://www.ycombinator.com/companies/21958;True;;
573;21957;KeyDB;https://www.ycombinator.com/companies/21957;False;;
574;21956;ZipSchool;https://www.ycombinator.com/companies/21956;True;0,0;Farza
575;21950;Yotta Savings;https://www.ycombinator.com/companies/21950;False;;
576;21949;Mesh;https://www.ycombinator.com/companies/21949;True;1,0;Gaurav, Saurabh, Rahul
577;21947;Daybreak Health;https://www.ycombinator.com/companies/21947;True;1,0;Alex, Luke, Sid
578;21932;Biocogniv;https://www.ycombinator.com/companies/21932;False;1,0;Artur
579;21930;Osmind;https://www.ycombinator.com/companies/21930;True;;
580;21917;Vectrix;https://www.ycombinator.com/companies/21917;True;1,0;Alex, Matthew, Corey
581;21916;MarketForce 360;https://www.ycombinator.com/companies/21916;True;1,0;Tesh, Mesongo
582;21915;Atomic;https://www.ycombinator.com/companies/21915;True;;
583;21914;Bits;https://www.ycombinator.com/companies/21914;;1,0;Faisal
584;21909;Opvia;https://www.ycombinator.com/companies/21909;False;1,0;William, Will
585;21906;LayerCI;https://www.ycombinator.com/companies/21906;True;1,0;Colin, Lyn
586;21902;BLISSWAY;https://www.ycombinator.com/companies/21902;True;1,0;Felipe, Francisco
587;21901;Workbase;https://www.ycombinator.com/companies/21901;True;;
588;21900;Omni;https://www.ycombinator.com/companies/21900;False;;
589;21898;Cradle;https://www.ycombinator.com/companies/21898;True;1,0;Gaurav, Siddhartha
590;21897;Arist;https://www.ycombinator.com/companies/21897;True;;
591;21896;TANGObuilder;https://www.ycombinator.com/companies/21896;True;;
592;21895;ilk;https://www.ycombinator.com/companies/21895;True;;
593;21894;Humanloop;https://www.ycombinator.com/companies/21894;True;1,0;Jordan, Raza, Peter
594;21886;Minimall;https://www.ycombinator.com/companies/21886;True;0,5;Anne, Didier
595;21885;BlaBla EdTech;https://www.ycombinator.com/companies/21885;False;1,0;Angelo, Xianxian
596;21883;Speedscale;https://www.ycombinator.com/companies/21883;True;1,0;Ken, Nate, Matthew
597;21882;CoreCare;https://www.ycombinator.com/companies/21882;True;1,0;Dennis, Travis, Mehrdad
598;21864;Farmako Healthcare;https://www.ycombinator.com/companies/21864;True;1,0;Aman, Kaishu
599;21863;BukuWarung;https://www.ycombinator.com/companies/21863;True;1,0;Chinmay, Abhinay
600;21858;Kosmos;https://www.ycombinator.com/companies/21858;True;1,0;Ivan, Kevin
601;21857;Hypotenuse;https://www.ycombinator.com/companies/21857;True;1,0;Joshua
602;21856;Charityvest;https://www.ycombinator.com/companies/21856;True;1,0;Ashby, Jon, Stephen
603;21855;Atomized;https://www.ycombinator.com/companies/21855;True;;
604;21852;Known Medicine;https://www.ycombinator.com/companies/21852;False;0,0;Andrea, Katie-Rose
605;21848;GitDuck;https://www.ycombinator.com/companies/21848;True;;
606;21847;Electry;https://www.ycombinator.com/companies/21847;False;1,0;Konrad, Julian
607;21839;Kuleana;https://www.ycombinator.com/companies/21839;True;1,0;Sònia, Jacek
608;21831;Pave;https://www.ycombinator.com/companies/21831;False;;
609;21829;Jumpstart;https://www.ycombinator.com/companies/21829;False;1,0;Aldrin, Paul
610;21828;Explorex (Formerly Eatable);https://www.ycombinator.com/companies/21828;True;;
611;21827;Strive School;https://www.ycombinator.com/companies/21827;True;1,0;Diego, Tobia
612;21817;Volopay;https://www.ycombinator.com/companies/21817;True;1,0;Rajesh, Rajith
613;21816;VenoStent;https://www.ycombinator.com/companies/21816;True;1,0;Tim, Geoffrey
614;21814;Queue;https://www.ycombinator.com/companies/21814;True;1,0;Masud, Jean-Philippe
615;21813;Nototo;https://www.ycombinator.com/companies/21813;False;;
616;21812;Safepay;https://www.ycombinator.com/companies/21812;False;1,0;Raza, Ziyad
617;21802;Rume;https://www.ycombinator.com/companies/21802;False;;
618;21800;Seam;https://www.ycombinator.com/companies/21800;True;1,0;Sy, Dawn
619;21799;Conta Simples;https://www.ycombinator.com/companies/21799;True;1,0;Ricardo, Fernando, Rodrigo
620;21795;QuestDB;https://www.ycombinator.com/companies/21795;True;1,0;Nicolas, Vlad
621;21794;Synth;https://www.ycombinator.com/companies/21794;True;1,0;Damien, Nodar, Christos
622;21793;Finmark;https://www.ycombinator.com/companies/21793;True;1,0;Rami, Greg, Jeremy
623;21792;RingMD;https://www.ycombinator.com/companies/21792;False;1,0;Justin
624;21791;AtoB;https://www.ycombinator.com/companies/21791;True;0,5;Harshita, Vignan, Ravi
625;21790;Dripos;https://www.ycombinator.com/companies/21790;True;1,0;Avery, Jack
626;21789;Gather;https://www.ycombinator.com/companies/21789;True;1,0;Alex, Brooks, John
627;21787;Ribbon;https://www.ycombinator.com/companies/21787;True;;
628;21784;Blue Onion Labs;https://www.ycombinator.com/companies/21784;False;0,0;Lyndsey, Manav, Charles
629;21782;Hubble;https://www.ycombinator.com/companies/21782;False;1,0;Hamzah, Oliver
630;21781;Datafold;https://www.ycombinator.com/companies/21781;True;;
631;21777;Depict.ai;https://www.ycombinator.com/companies/21777;True;1,0;Oliver, Anton
632;21772;inFeedo;https://www.ycombinator.com/companies/21772;True;1,0;Tanmaya, Varun
633;21771;Bandit ML;https://www.ycombinator.com/companies/21771;;1,0;Edoardo, Joseph, Lionel
634;21770;SuperTokens;https://www.ycombinator.com/companies/21770;True;1,0;Rishabh, Advait
635;21769;Roboflow;https://www.ycombinator.com/companies/21769;True;;
636;21768;Jeeves;https://www.ycombinator.com/companies/21768;False;;
637;21766;DigitalBrain;https://www.ycombinator.com/companies/21766;True;1,0;Kesava, Dmitry
638;21737;LSK Technologies;https://www.ycombinator.com/companies/21737;;0,0;Seray, Livia
639;21720;Evergreen;https://www.ycombinator.com/companies/21720;;1,0;Lu, Rujul
640;21;Tap to Learn;https://www.ycombinator.com/companies/21;True;1,0;Priyanthy, Sreejit, Avinash, Aamir, Roby
641;2037;Kunduz;https://www.ycombinator.com/companies/2037;True;;
642;2036;ARI (Augmented Radar Imaging);https://www.ycombinator.com/companies/2036;True;1,0;Victor
643;2034;Aesthetic;https://www.ycombinator.com/companies/2034;True;;
644;2033;Kinside;https://www.ycombinator.com/companies/2033;True;;
645;2031;Gerostate Alpha;https://www.ycombinator.com/companies/2031;;1,0;Gordon, Mark, Simon
646;2030;Culdesac;https://www.ycombinator.com/companies/2030;False;;
647;2029;Circumvent;https://www.ycombinator.com/companies/2029;;;
648;2028;Rejuvenation Technologies Inc.;https://www.ycombinator.com/companies/2028;False;;
649;2027;Dorian therapeutics;https://www.ycombinator.com/companies/2027;;0,0;Maddalena, Benedetta
650;2026;iLabService;https://www.ycombinator.com/companies/2026;False;1,0;Kenny, Jing, Anhuan
651;2025;LemonBox;https://www.ycombinator.com/companies/2025;True;0,6666666666666666;Derek, Meng, Hang
652;2024;Enveritas;https://www.ycombinator.com/companies/2024;;1,0;Carl, David
653;2023;SPATE;https://www.ycombinator.com/companies/2023;False;1,0;Yarden, Olivier
654;2022;Oxygen;https://www.ycombinator.com/companies/2022;;;
655;2020;Mark Cuban Cost Plus Drug Company, PBC;https://www.ycombinator.com/companies/2020;;1,0;Alexander
656;2019;JuziBot;https://www.ycombinator.com/companies/2019;True;1,0;Yuan, Huan, Jiarui
657;2018;AnnieCannons;https://www.ycombinator.com/companies/2018;True;0,0;Jessica, Laura
658;2017;Leena AI;https://www.ycombinator.com/companies/2017;True;1,0;Mayank, Adit, Anand
659;2015;Synkrino Biotherapeutics;https://www.ycombinator.com/companies/2015;;1,0;Jason, David
660;2014;Mutiny;https://www.ycombinator.com/companies/2014;;;
661;2013;Grin;https://www.ycombinator.com/companies/2013;True;;
662;2012;Cowrywise;https://www.ycombinator.com/companies/2012;True;1,0;Razaq, Edward
663;2011;BuyCoins;https://www.ycombinator.com/companies/2011;False;;
664;201;WorkFlowy;https://www.ycombinator.com/companies/201;True;1,0;Jesse
665;2009;Kobo360;https://www.ycombinator.com/companies/2009;True;1,0;Ife, Obi
666;2008;Goodly;https://www.ycombinator.com/companies/2008;;1,0;Gregory, Hemant
667;2006;BrainHi;https://www.ycombinator.com/companies/2006;True;1,0;Israel, Emmanuel
668;2005;Four Growers;https://www.ycombinator.com/companies/2005;True;1,0;Dan, Brandon
669;2004;SkydropX;https://www.ycombinator.com/companies/2004;True;1,0;Tavo, Armando
670;2003;Eva Center;https://www.ycombinator.com/companies/2003;True;1,0;Raymundo, Julián, Fernando, Antonio
671;2002;Nova;https://www.ycombinator.com/companies/2002;True;;
672;2001;Shelf Engine;https://www.ycombinator.com/companies/2001;True;1,0;Bede, Stefan
673;200;inDinero;https://www.ycombinator.com/companies/200;True;0,5;Andy, Jessica
674;1998;Nestor;https://www.ycombinator.com/companies/1998;True;0,0;Bogdan, Raluca
675;1995;ZiffyHomes;https://www.ycombinator.com/companies/1995;True;1,0;Saurabh, Sanchal
676;1994;Bot MD;https://www.ycombinator.com/companies/1994;True;1,0;Dorothea, Yanchuan
677;19932;Jitsu;https://www.ycombinator.com/companies/19932;True;1,0;Vladimir, Peter
678;19925;Jemi;https://www.ycombinator.com/companies/19925;True;1,0;Jason, Annie
679;1992;Fintual;https://www.ycombinator.com/companies/1992;False;1,0;Pedro, Agustín, Omar, Andres
680;1991;Names & Faces;https://www.ycombinator.com/companies/1991;False;1,0;Paul, Richard
681;1990;Tenderd;https://www.ycombinator.com/companies/1990;True;;
682;19890;Ukama;https://www.ycombinator.com/companies/19890;;;
683;1989;Calii;https://www.ycombinator.com/companies/1989;True;1,0;Maurizio, David
684;19888;Perch;https://www.ycombinator.com/companies/19888;False;;
685;1988;Prodigal;https://www.ycombinator.com/companies/1988;True;1,0;Shantanu, Sangram
686;1984;Stem Sugar;https://www.ycombinator.com/companies/1984;;1,0;Tom, Ruben
687;198;Docker;https://www.ycombinator.com/companies/198;True;1,0;Solomon
688;1979;Canary Technologies;https://www.ycombinator.com/companies/1979;True;1,0;Harman, SJ
689;1978;Papa;https://www.ycombinator.com/companies/1978;True;1,0;Andrew, Alfredo
690;1977;MentalHappy;https://www.ycombinator.com/companies/1977;True;0,0;Tamar
691;1975;hypcloud;https://www.ycombinator.com/companies/1975;;;
692;1971;demonpore;https://www.ycombinator.com/companies/1971;True;;
693;1970;Alpha Vantage;https://www.ycombinator.com/companies/1970;True;1,0;Olivier, Steve
694;1969;BlueCargo;https://www.ycombinator.com/companies/1969;True;0,0;Alexandra, Laura
695;1968;Levain Games;https://www.ycombinator.com/companies/1968;False;1,0;Matthew
696;1967;Cytera CellWorks;https://www.ycombinator.com/companies/1967;True;1,0;Ali, Ignacio
697;1966;HappiLabs;https://www.ycombinator.com/companies/1966;True;1,0;Tom
698;1965;Pine Park Health;https://www.ycombinator.com/companies/1965;;0,0;Yingzhe, Yoitsu, George
699;1964;CB Therapeutics;https://www.ycombinator.com/companies/1964;True;1,0;Jacob, Sher
700;1963;Rain Neuromorphics;https://www.ycombinator.com/companies/1963;True;1,0;Juan, Gordon, Jack
701;1961;DreamCraft;https://www.ycombinator.com/companies/1961;False;;
702;1960;Ajaib;https://www.ycombinator.com/companies/1960;False;0,5;Anderson, Yada
703;1959;Ubits;https://www.ycombinator.com/companies/1959;True;0,0;Marta, Julián
704;1958;A La Couch;https://www.ycombinator.com/companies/1958;True;;
705;1957;Quickchat;https://www.ycombinator.com/companies/1957;False;;
706;1956;Regology;https://www.ycombinator.com/companies/1956;True;1,0;Pavan, Mukund
707;1954;Outvote;https://www.ycombinator.com/companies/1954;True;;
708;1951;Berbix;https://www.ycombinator.com/companies/1951;True;1,0;Steve, Eric
709;1950;Corvus Robotics;https://www.ycombinator.com/companies/1950;True;0,0;Jackie, Jonathan
710;1949;Scanwell Health;https://www.ycombinator.com/companies/1949;True;1,0;Stephen
711;1947;OneGraph;https://www.ycombinator.com/companies/1947;True;1,0;Sean, Daniel
712;1946;Easol;https://www.ycombinator.com/companies/1946;True;0,0;Ben, Lisa
713;1945;Sterblue;https://www.ycombinator.com/companies/1945;True;1,0;Vincent, Nicolas, Geoffrey
714;1943;Ixora;https://www.ycombinator.com/companies/1943;;0,5;Holly, Steven
715;1942;Tall Poppy;https://www.ycombinator.com/companies/1942;True;1,0;Leigh, Logan
716;1941;Highrise;https://www.ycombinator.com/companies/1941;False;1,0;Anton, Jimmy
717;1940;Anima App;https://www.ycombinator.com/companies/1940;True;1,0;Or, Avishay, Michal
718;1939;64x Bio;https://www.ycombinator.com/companies/1939;True;;
719;1938;Savvy;https://www.ycombinator.com/companies/1938;;1,0;Jeremy, Matthew
720;1936;Vimcal;https://www.ycombinator.com/companies/1936;False;;
721;1935;Meru Health;https://www.ycombinator.com/companies/1935;True;1,0;Riku, Albert, Kristian
722;1934;Paladin Drones;https://www.ycombinator.com/companies/1934;True;;
723;1932;Radix Labs;https://www.ycombinator.com/companies/1932;;1,0;Dhasharath
724;1931;Hepatx;https://www.ycombinator.com/companies/1931;True;1,0;Mark, Eric
725;1930;The Good Food Institute;https://www.ycombinator.com/companies/1930;True;;
726;1929;Rebellyous Foods;https://www.ycombinator.com/companies/1929;True;0,0;Christie
727;1928;Spero Foods;https://www.ycombinator.com/companies/1928;True;;
728;1927;AskMyClass;https://www.ycombinator.com/companies/1927;False;;
729;1926;Medinas Health;https://www.ycombinator.com/companies/1926;True;1,0;Chloe, Jesse, Tim
730;1925;Optic;https://www.ycombinator.com/companies/1925;True;1,0;Aidan
731;1924;OpenPhone;https://www.ycombinator.com/companies/1924;False;;
732;1923;College Pulse;https://www.ycombinator.com/companies/1923;True;1,0;Robin, Terren
733;1922;Apprentice Health;https://www.ycombinator.com/companies/1922;True;1,0;Artur, Rajiv
734;1918;JITX;https://www.ycombinator.com/companies/1918;;;
735;1917;Inscribe;https://www.ycombinator.com/companies/1917;True;1,0;Conor, Ronan
736;1916;Data Driven Bioscience;https://www.ycombinator.com/companies/1916;;1,0;Sandeep
737;1914;Titan;https://www.ycombinator.com/companies/1914;True;1,0;Clayton, Joe, Max
738;1912;Inokyo;https://www.ycombinator.com/companies/1912;;1,0;Tony
739;1911;Contrast;https://www.ycombinator.com/companies/1911;False;1,0;Jono, Brendan
740;1910;Activeloop;https://www.ycombinator.com/companies/1910;True;1,0;Davit
741;1908;OpenWrench;https://www.ycombinator.com/companies/1908;True;;
742;1907;RevenueCat;https://www.ycombinator.com/companies/1907;True;1,0;Jacob, Miguel
743;1905;Xkit;https://www.ycombinator.com/companies/1905;True;1,0;Trey
744;1904;FREY;https://www.ycombinator.com/companies/1904;False;1,0;Leif, Aidan, Erin
745;1903;Federacy;https://www.ycombinator.com/companies/1903;True;;
746;1902;Lowkey;https://www.ycombinator.com/companies/1902;False;1,0;Jesse
747;1901;JetLenses;https://www.ycombinator.com/companies/1901;;1,0;Dhaivat
748;1900;Satchel;https://www.ycombinator.com/companies/1900;;;
749;1899;Dinesafe;https://www.ycombinator.com/companies/1899;True;;
